phi_ext,I_theory,I_noisy,errors
-5.651302605210422e-05,5.90367803615472e-05,5.879002489610609e-05,2e-07
-5.611222444889779e-05,5.916106073553095e-05,5.9422672396857175e-05,2e-07
-5.5711422845691386e-05,5.9282528096476e-05,5.915274508226859e-05,2e-07
-5.5310621242484956e-05,5.940032750932116e-05,5.916208993438461e-05,2e-07
-5.490981963927855e-05,5.951356732464667e-05,5.9529760660733076e-05,2e-07
-5.450901803607215e-05,5.962130547930825e-05,5.9629721290823884e-05,2e-07
-5.410821643286572e-05,5.9722531907818255e-05,6.011272751097094e-05,2e-07
-5.370741482965932e-05,5.981614580293781e-05,5.9781107970135344e-05,2e-07
-5.3306613226452914e-05,5.9900926198357815e-05,5.972723333522323e-05,2e-07
-5.2905811623246484e-05,5.9975494114024315e-05,5.993039073929993e-05,2e-07
-5.250501002004008e-05,6.0038264449722425e-05,6.0133316913867594e-05,2e-07
-5.210420841683368e-05,6.008738625051114e-05,5.993130056346173e-05,2e-07
-5.170340681362725e-05,6.0120671543020296e-05,5.9866317926251595e-05,2e-07
-5.1302605210420846e-05,6.013551688976993e-05,6.0047385445422375e-05,2e-07
-5.0901803607214416e-05,6.0128830317383586e-05,6.024144788491072e-05,2e-07
-5.050100200400801e-05,6.009699276292864e-05,6.0260417776537136e-05,2e-07
-5.010020040080161e-05,6.003591175085423e-05,5.9800440804440465e-05,2e-07
-4.969939879759518e-05,5.994126701622156e-05,6.010710884514441e-05,2e-07
-4.929859719438878e-05,5.9809091634871386e-05,6.014229635874844e-05,2e-07
-4.8897795591182374e-05,5.963683360465349e-05,5.986546486688275e-05,2e-07
-4.8496993987975944e-05,5.94249086561261e-05,5.957642262224443e-05,2e-07
-4.809619238476954e-05,5.917838841677023e-05,5.9265167000459356e-05,2e-07
-4.769539078156311e-05,5.890795397640542e-05,5.929067976821365e-05,2e-07
-4.729458917835671e-05,5.8629065642412124e-05,5.882248219258028e-05,2e-07
-4.6893787575150305e-05,5.8359056070010154e-05,5.813636694219662e-05,2e-07
-4.6492985971943875e-05,5.811329401571063e-05,5.7832886987816e-05,2e-07
-4.609218436873747e-05,5.790232133670278e-05,5.7936870349539464e-05,2e-07
-4.569138276553107e-05,5.7731076265421306e-05,5.7752564862632714e-05,2e-07
-4.529058116232464e-05,5.759987895439404e-05,5.766544839526079e-05,2e-07
-4.488977955911824e-05,5.750612482865945e-05,5.730082091636262e-05,2e-07
-4.4488977955911834e-05,5.7445827411154325e-05,5.743930267225161e-05,2e-07
-4.4088176352705404e-05,5.741466677811659e-05,5.692718813282768e-05,2e-07
-4.3687374749499e-05,5.7408560359226885e-05,5.759382145062414e-05,2e-07
-4.328657314629257e-05,5.7423902163933526e-05,5.756466334299379e-05,2e-07
-4.288577154308617e-05,5.745761313487217e-05,5.7439483975530445e-05,2e-07
-4.2484969939879765e-05,5.750710117602311e-05,5.732256791357522e-05,2e-07
-4.2084168336673335e-05,5.75701876815742e-05,5.7525599007127255e-05,2e-07
-4.168336673346693e-05,5.764502916651932e-05,5.783711518470489e-05,2e-07
-4.128256513026053e-05,5.773004636164921e-05,5.7330062790435315e-05,2e-07
-4.08817635270541e-05,5.7823864777351384e-05,5.782578856577586e-05,2e-07
-4.0480961923847696e-05,5.792526687370325e-05,5.775831949353018e-05,2e-07
-4.0080160320641266e-05,5.8033154439264815e-05,5.827087077399761e-05,2e-07
-3.967935871743486e-05,5.81465193613795e-05,5.825057317083646e-05,2e-07
-3.927855711422846e-05,5.826442103303467e-05,5.799684307522552e-05,2e-07
-3.887775551102203e-05,5.8385968875770694e-05,5.8371581794579554e-05,2e-07
-3.847695390781563e-05,5.851030872354581e-05,5.8571660954194085e-05,2e-07
-3.8076152304609225e-05,5.863661205087928e-05,5.90055028962986e-05,2e-07
-3.7675350701402795e-05,5.876406722064609e-05,5.910394422132196e-05,2e-07
-3.727454909819639e-05,5.889187206989027e-05,5.874941907787328e-05,2e-07
-3.687374749498999e-05,5.901922724906615e-05,5.92745480227197e-05,2e-07
-3.647294589178356e-05,5.91453297854214e-05,5.8684384531253027e-05,2e-07
-3.6072144288577156e-05,5.926936635775993e-05,5.954225172920787e-05,2e-07
-3.5671342685370726e-05,5.939050574854137e-05,5.96295357217361e-05,2e-07
-3.527054108216432e-05,5.950788987897378e-05,5.93265148862652e-05,2e-07
-3.486973947895792e-05,5.9620622730176895e-05,5.947341381620807e-05,2e-07
-3.446893787575149e-05,5.97277563045047e-05,5.997431316843265e-05,2e-07
-3.406813627254509e-05,5.982827258290461e-05,5.978310636363233e-05,2e-07
-3.3667334669338684e-05,5.9921060190827946e-05,6.004047971539046e-05,2e-07
-3.3266533066132254e-05,6.000488421933343e-05,5.999258183090776e-05,2e-07
-3.286573146292585e-05,6.0078347424974996e-05,6.0131572941975815e-05,2e-07
-3.246492985971945e-05,6.013984100833108e-05,6.040559703077679e-05,2e-07
-3.206412825651302e-05,6.018748368642646e-05,6.025195070512291e-05,2e-07
-3.1663326653306616e-05,6.021904951877171e-05,6.034035324549932e-05,2e-07
-3.1262525050100185e-05,6.023188923341286e-05,6.0388430050880715e-05,2e-07
-3.086172344689378e-05,6.022285893170639e-05,6.043349675311901e-05,2e-07
-3.046092184368738e-05,6.0188287565967214e-05,6.015961858809894e-05,2e-07
-3.006012024048095e-05,6.0124044538128017e-05,6.028432275881575e-05,2e-07
-2.9659318637274547e-05,6.0025811832038615e-05,5.9853925567177735e-05,2e-07
-2.9258517034068144e-05,5.988970743181343e-05,5.972157179099593e-05,2e-07
-2.8857715430861714e-05,5.971339956840189e-05,5.927627607133438e-05,2e-07
-2.845691382765531e-05,5.949769727753146e-05,5.9604933066531984e-05,2e-07
-2.805611222444888e-05,5.924821213952077e-05,5.9024040587370056e-05,2e-07
-2.7655310621242478e-05,5.897617684882311e-05,5.8909363372868654e-05,2e-07
-2.7254509018036075e-05,5.8697398809713536e-05,5.858746006227476e-05,2e-07
-2.6853707414829645e-05,5.842918558872849e-05,5.88514684677021e-05,2e-07
-2.6452905811623242e-05,5.8186521518127255e-05,5.799319414959211e-05,2e-07
-2.605210420841684e-05,5.797938725582875e-05,5.787196621554492e-05,2e-07
-2.565130260521041e-05,5.781219443138105e-05,5.815757408616761e-05,2e-07
-2.5250501002004006e-05,5.768489195349941e-05,5.764771645076086e-05,2e-07
-2.4849699398797603e-05,5.7594674690809235e-05,5.736378620794636e-05,2e-07
-2.4448897795591173e-05,5.753748439648108e-05,5.750392527729967e-05,2e-07
-2.404809619238477e-05,5.7509005930154054e-05,5.7756909144602734e-05,2e-07
-2.364729458917834e-05,5.750519772257265e-05,5.76579982515303e-05,2e-07
-2.3246492985971938e-05,5.7522506317074126e-05,5.7526937357707896e-05,2e-07
-2.2845691382765535e-05,5.755790403390742e-05,5.7499959799123506e-05,2e-07
-2.2444889779559105e-05,5.7608843667594595e-05,5.7387319913044126e-05,2e-07
-2.2044088176352702e-05,5.76731835875334e-05,5.760843895963418e-05,2e-07
-2.16432865731463e-05,5.774910974521628e-05,5.798825801591294e-05,2e-07
-2.124248496993987e-05,5.7835065825952854e-05,5.7992126872739314e-05,2e-07
-2.0841683366733466e-05,5.7929695005489026e-05,5.7895805791341164e-05,2e-07
-2.0440881763527063e-05,5.803179321673933e-05,5.7999088174006655e-05,2e-07
-2.0040080160320633e-05,5.8140272450858826e-05,5.823617290140703e-05,2e-07
-1.963927855711423e-05,5.8254132266998205e-05,5.811542199098702e-05,2e-07
-1.92384769539078e-05,5.837243777477792e-05,5.83990371949518e-05,2e-07
-1.8837675350701397e-05,5.84943025955183e-05,5.868605735895414e-05,2e-07
-1.8436873747494994e-05,5.8618875572727846e-05,5.865904909882474e-05,2e-07
-1.8036072144288564e-05,5.8745330236579606e-05,5.818110021207442e-05,2e-07
-1.763527054108216e-05,5.88728562142364e-05,5.892650143363474e-05,2e-07
-1.723446893787576e-05,5.9000651916086304e-05,5.863456176767971e-05,2e-07
-1.683366733466933e-05,5.9127917920644034e-05,5.8807500286673994e-05,2e-07
-1.6432865731462926e-05,5.925385053220255e-05,5.92264059948876e-05,2e-07
-1.6032064128256496e-05,5.937763499804086e-05,5.9466872797829625e-05,2e-07
-1.5631262525050093e-05,5.949843784691842e-05,5.931551767293802e-05,2e-07
-1.523046092184369e-05,5.9615397746217036e-05,5.9593928956360014e-05,2e-07
-1.482965931863726e-05,5.972761416806577e-05,5.995785890440754e-05,2e-07
-1.4428857715430857e-05,5.983413300094972e-05,6.0133381124919745e-05,2e-07
-1.4028056112224454e-05,5.9933928040193376e-05,6.021879848550369e-05,2e-07
-1.3627254509018024e-05,6.002587704363519e-05,6.00565119626309e-05,2e-07
-1.3226452905811621e-05,6.010873077323837e-05,5.992144612881398e-05,2e-07
-1.2825651302605218e-05,6.0181073231135333e-05,5.9843549100213537e-05,2e-07
-1.2424849699398788e-05,6.0241271309302825e-05,6.02850062608373e-05,2e-07
-1.2024048096192385e-05,6.028741267158421e-05,6.016099765000108e-05,2e-07
-1.1623246492985955e-05,6.031723261308372e-05,6.052915853665172e-05,2e-07
-1.1222444889779552e-05,6.032803528992318e-05,6.03274024679924e-05,2e-07
-1.082164328657315e-05,6.031662450401263e-05,6.019828506527795e-05,2e-07
-1.042084168336672e-05,6.027927781328886e-05,6.008287502161307e-05,2e-07
-1.0020040080160317e-05,6.021182909301952e-05,6.023564150634941e-05,2e-07
-9.619238476953914e-06,6.010996867921282e-05,6.036581988830007e-05,2e-07
-9.218436873747484e-06,5.9969910589447217e-05,5.98902379317279e-05,2e-07
-8.81763527054108e-06,5.978955950567502e-05,6.0187073954315645e-05,2e-07
-8.41683366733465e-06,5.9570135180346464e-05,6.002247322911862e-05,2e-07
-8.016032064128248e-06,5.931779830067875e-05,5.9551076143900084e-05,2e-07
-7.615230460921845e-06,5.904432292790239e-05,5.9149136244843125e-05,2e-07
-7.214428857715415e-06,5.8765831656089756e-05,5.843006199630713e-05,2e-07
-6.813627254509012e-06,5.849956695709535e-05,5.851556294429549e-05,2e-07
-6.412825651302609e-06,5.8260101075142296e-05,5.833594207282618e-05,2e-07
-6.012024048096179e-06,5.805684829786917e-05,5.7885692852059375e-05,2e-07
-5.611222444889776e-06,5.7893705707627877e-05,5.779401540346787e-05,2e-07
-5.210420841683373e-06,5.777026874526847e-05,5.7975153889837207e-05,2e-07
-4.809619238476943e-06,5.7683546949875795e-05,5.736015103964249e-05,2e-07
-4.40881763527054e-06,5.76294202081319e-05,5.740626972999004e-05,2e-07
-4.00801603206411e-06,5.76035833315149e-05,5.761147169224384e-05,2e-07
-3.6072144288577075e-06,5.760203777973665e-05,5.742575475284288e-05,2e-07
-3.2064128256513046e-06,5.7621282930197245e-05,5.771267766746601e-05,2e-07
-2.8056112224448745e-06,5.765834198536331e-05,5.749849522597919e-05,2e-07
-2.4048096192384716e-06,5.7710711860729646e-05,5.7379264171444696e-05,2e-07
-2.0040080160320687e-06,5.777628711250508e-05,5.746228214416455e-05,2e-07
-1.6032064128256387e-06,5.7853282427784234e-05,5.797258629232823e-05,2e-07
-1.2024048096192358e-06,5.7940163864261506e-05,5.7779651528629066e-05,2e-07
-8.016032064128329e-07,5.8035591797029935e-05,5.8201391866935765e-05,2e-07
-4.008016032064029e-07,5.813837526640196e-05,5.8112374630476335e-05,2e-07
0.0,5.824743618267087e-05,5.8097909040237605e-05,2e-07
